timestamp_sec,left_pupil_mm,right_pupil_mm,left_gaze_x,left_gaze_y,left_gaze_z,right_gaze_x,right_gaze_y,right_gaze_z,combined_gaze_x,combined_gaze_y,combined_gaze_z,origin_x,origin_y,origin_z
18.8777,6.3966,6.3732,0.6565,-0.1413,0.7409,0.4915,-0.1352,0.8603,0.5796,-0.1490,0.8012,0.6632,-0.3627,-0.1563
18.8885,6.3785,6.3752,0.6565,-0.1413,0.7410,0.4915,-0.1352,0.8603,0.5796,-0.1490,0.8012,0.6632,-0.3627,-0.1563
18.8999,6.3761,6.3744,0.6564,-0.1412,0.7411,0.4915,-0.1351,0.8603,0.5795,-0.1489,0.8012,0.6632,-0.3626,-0.1564
18.9106,6.3759,6.3558,0.6567,-0.1411,0.7408,0.4919,-0.1350,0.8601,0.5799,-0.1488,0.8010,0.6632,-0.3626,-0.1564
18.9221,6.3851,6.3299,0.6574,-0.1408,0.7403,0.4929,-0.1347,0.8596,0.5807,-0.1485,0.8005,0.6632,-0.3626,-0.1564
18.9331,6.3835,6.3229,0.6578,-0.1404,0.7400,0.4934,-0.1344,0.8593,0.5812,-0.1481,0.8002,0.6632,-0.3627,-0.1564
18.9441,6.3816,6.3189,0.6577,-0.1406,0.7400,0.4934,-0.1345,0.8594,0.5811,-0.1482,0.8002,0.6632,-0.3627,-0.1564
18.9554,6.4269,6.3389,0.6341,-0.1422,0.7600,0.4646,-0.1352,0.8751,0.5547,-0.1495,0.8185,0.6632,-0.3627,-0.1565
18.9664,6.4434,6.3385,0.6512,-0.1406,0.7458,0.4818,-0.1341,0.8659,0.5722,-0.1483,0.8066,0.6631,-0.3626,-0.1565
18.9777,6.4138,6.3371,0.6222,-0.1465,0.7690,0.4539,-0.1394,0.8801,0.5431,-0.1536,0.8255,0.6632,-0.3626,-0.1565
18.9890,6.3733,6.2508,0.5759,-0.1565,0.8024,0.3897,-0.1469,0.9092,0.4876,-0.1630,0.8577,0.6632,-0.3626,-0.1565
19.0002,6.3596,6.2108,0.5009,-0.1697,0.8487,0.2969,-0.1561,0.9421,0.4026,-0.1749,0.8985,0.6631,-0.3626,-0.1566
19.0109,6.3566,6.1824,0.3924,-0.1861,0.9008,0.1811,-0.1673,0.9691,0.2885,-0.1888,0.9387,0.6631,-0.3626,-0.1566
19.0222,6.4056,6.1277,0.1820,-0.1969,0.9634,0.0609,-0.1815,0.9815,0.1218,-0.1959,0.9730,0.6632,-0.3626,-0.1566
19.0336,6.4438,6.0126,0.1081,-0.1983,0.9741,0.0240,-0.1864,0.9822,0.0665,-0.1971,0.9781,0.6631,-0.3626,-0.1566
19.0447,6.4761,5.8569,0.0031,-0.1902,0.9817,-0.0490,-0.1817,0.9821,-0.0226,-0.1890,0.9817,0.6631,-0.3626,-0.1566
19.0556,6.5016,5.8132,-0.0226,-0.1909,0.9814,-0.0672,-0.1833,0.9808,-0.0445,-0.1897,0.9808,0.6631,-0.3626,-0.1566
19.0665,6.5188,5.7747,-0.0346,-0.1874,0.9817,-0.0744,-0.1806,0.9807,-0.0541,-0.1864,0.9810,0.6631,-0.3626,-0.1566
19.0778,6.5266,5.7535,-0.0216,-0.1845,0.9826,-0.0589,-0.1784,0.9822,-0.0399,-0.1836,0.9822,0.6631,-0.3626,-0.1566
19.0890,6.5323,5.6856,-0.0313,-0.1840,0.9824,-0.0638,-0.1785,0.9819,-0.0473,-0.1832,0.9819,0.6631,-0.3626,-0.1566
19.1002,6.5296,5.6895,-0.0272,-0.1830,0.9827,-0.0583,-0.1779,0.9823,-0.0425,-0.1823,0.9823,0.6631,-0.3626,-0.1566
19.1114,6.5175,5.7045,-0.0207,-0.1827,0.9830,-0.0497,-0.1780,0.9828,-0.0349,-0.1820,0.9827,0.6631,-0.3626,-0.1565
19.1222,6.5130,5.7136,-0.0040,-0.1836,0.9830,-0.0327,-0.1791,0.9833,-0.0180,-0.1830,0.9829,0.6631,-0.3626,-0.1565
19.1335,6.5101,5.7320,-0.0032,-0.1837,0.9830,-0.0311,-0.1793,0.9833,-0.0169,-0.1831,0.9830,0.6631,-0.3626,-0.1565
19.1444,6.5203,5.7250,0.0107,-0.1836,0.9829,-0.0164,-0.1794,0.9836,-0.0026,-0.1831,0.9831,0.6631,-0.3626,-0.1564
19.1554,6.5197,5.7087,0.0137,-0.1838,0.9829,-0.0130,-0.1797,0.9836,0.0006,-0.1833,0.9831,0.6631,-0.3627,-0.1564
19.1667,6.5189,5.7504,0.0200,-0.1826,0.9830,-0.0064,-0.1786,0.9839,0.0071,-0.1821,0.9833,0.6631,-0.3627,-0.1563
19.1778,6.5113,5.8156,0.0389,-0.1800,0.9829,0.0126,-0.1762,0.9843,0.0260,-0.1796,0.9834,0.6631,-0.3627,-0.1563
19.1892,6.5062,5.8403,0.0484,-0.1781,0.9828,0.0222,-0.1744,0.9844,0.0356,-0.1778,0.9834,0.6632,-0.3628,-0.1563
19.2005,6.5026,5.8304,0.0552,-0.1772,0.9826,0.0290,-0.1735,0.9844,0.0424,-0.1768,0.9833,0.6631,-0.3628,-0.1562
19.2112,6.5159,5.7963,0.0678,-0.1736,0.9825,0.0418,-0.1701,0.9845,0.0551,-0.1733,0.9833,0.6632,-0.3628,-0.1562
19.2224,6.5179,5.7813,0.0723,-0.1725,0.9824,0.0463,-0.1691,0.9845,0.0596,-0.1722,0.9833,0.6632,-0.3628,-0.1562
19.2339,6.5194,5.8095,0.0816,-0.1706,0.9820,0.0558,-0.1672,0.9843,0.0690,-0.1704,0.9830,0.6631,-0.3629,-0.1561
19.2448,6.5187,5.7757,0.0874,-0.1695,0.9816,0.0616,-0.1662,0.9842,0.0748,-0.1693,0.9827,0.6632,-0.3629,-0.1561
19.2558,6.5179,5.7462,0.0910,-0.1690,0.9814,0.0652,-0.1657,0.9840,0.0784,-0.1688,0.9825,0.6631,-0.3630,-0.1560
19.2671,6.5178,5.7906,0.0953,-0.1683,0.9811,0.0694,-0.1651,0.9838,0.0826,-0.1681,0.9823,0.6631,-0.3630,-0.1560
19.2781,6.5179,5.8838,0.1004,-0.1678,0.9807,0.0746,-0.1646,0.9835,0.0878,-0.1676,0.9819,0.6631,-0.3630,-0.1559
19.2894,6.5132,5.9322,0.1020,-0.1681,0.9805,0.0762,-0.1649,0.9834,0.0894,-0.1679,0.9817,0.6631,-0.3630,-0.1559
19.3006,6.5173,5.8894,0.1073,-0.1673,0.9800,0.0816,-0.1642,0.9831,0.0948,-0.1672,0.9814,0.6631,-0.3630,-0.1559
19.3116,6.5244,5.8970,0.1093,-0.1665,0.9800,0.0836,-0.1633,0.9830,0.0967,-0.1663,0.9813,0.6631,-0.3630,-0.1558
19.3228,6.5305,5.9037,0.1144,-0.1659,0.9795,0.0886,-0.1628,0.9827,0.1018,-0.1657,0.9809,0.6631,-0.3630,-0.1558
19.3342,6.5402,5.9850,0.1160,-0.1656,0.9794,0.0903,-0.1625,0.9826,0.1035,-0.1654,0.9808,0.6631,-0.3631,-0.1558
19.3453,6.5420,6.0263,0.1159,-0.1656,0.9794,0.0902,-0.1625,0.9826,0.1034,-0.1655,0.9808,0.6631,-0.3631,-0.1557
19.3562,6.5410,6.0333,0.1194,-0.1649,0.9790,0.0937,-0.1619,0.9823,0.1069,-0.1648,0.9805,0.6631,-0.3631,-0.1557
19.3674,6.5401,6.0114,0.1214,-0.1649,0.9788,0.0957,-0.1619,0.9822,0.1089,-0.1648,0.9803,0.6630,-0.3631,-0.1557
19.3783,6.5584,5.9888,0.1249,-0.1643,0.9785,0.0991,-0.1612,0.9819,0.1123,-0.1642,0.9800,0.6631,-0.3631,-0.1557
19.3898,6.5187,5.9361,0.1494,-0.1623,0.9754,0.1233,-0.1594,0.9795,0.1367,-0.1623,0.9772,0.6631,-0.3631,-0.1556
19.4009,6.4719,5.9709,0.1830,-0.1623,0.9696,0.1563,-0.1595,0.9748,0.1699,-0.1623,0.9720,0.6630,-0.3631,-0.1557
19.4118,6.3914,6.0057,0.2564,-0.1629,0.9527,0.2260,-0.1601,0.9609,0.2416,-0.1631,0.9566,0.6630,-0.3631,-0.1557
19.4231,6.3188,6.1122,0.4121,-0.1556,0.8977,0.3754,-0.1532,0.9141,0.3943,-0.1564,0.9056,0.6631,-0.3631,-0.1557
19.4340,6.3227,6.1643,0.4914,-0.1457,0.8587,0.4528,-0.1437,0.8800,0.4726,-0.1469,0.8689,0.6630,-0.3631,-0.1557
19.4452,6.3346,6.2005,0.5513,-0.1364,0.8231,0.5110,-0.1347,0.8490,0.5318,-0.1379,0.8356,0.6630,-0.3631,-0.1557
19.4568,6.3588,6.2237,0.6231,-0.1232,0.7724,0.5798,-0.1217,0.8056,0.6022,-0.1252,0.7884,0.6630,-0.3631,-0.1557
19.4677,6.3641,6.2298,0.6444,-0.1175,0.7556,0.5991,-0.1160,0.7922,0.6226,-0.1197,0.7733,0.6630,-0.3630,-0.1558
19.4788,6.3749,6.2334,0.6514,-0.1140,0.7501,0.6032,-0.1125,0.7896,0.6283,-0.1164,0.7692,0.6630,-0.3630,-0.1558
19.4900,6.3883,6.2302,0.6578,-0.1101,0.7451,0.6032,-0.1084,0.7902,0.6317,-0.1129,0.7670,0.6630,-0.3630,-0.1558
19.5012,6.3910,6.2332,0.6678,-0.1073,0.7366,0.6104,-0.1055,0.7851,0.6404,-0.1102,0.7601,0.6630,-0.3630,-0.1559
19.5121,6.3996,6.2354,0.6688,-0.1063,0.7358,0.6077,-0.1044,0.7872,0.6397,-0.1094,0.7608,0.6630,-0.3630,-0.1559
19.5233,6.4029,6.2521,0.6602,-0.1072,0.7434,0.5905,-0.1048,0.8002,0.6270,-0.1106,0.7711,0.6630,-0.3629,-0.1559
19.5345,6.4007,6.2598,0.6649,-0.1059,0.7394,0.5917,-0.1033,0.7995,0.6302,-0.1094,0.7687,0.6630,-0.3629,-0.1559
19.5471,6.4187,6.2685,0.6648,-0.1051,0.7396,0.5834,-0.1023,0.8057,0.6262,-0.1090,0.7720,0.6630,-0.3629,-0.1559
19.5567,6.4198,6.2702,0.6693,-0.1043,0.7356,0.5844,-0.1013,0.8051,0.6292,-0.1084,0.7697,0.6630,-0.3629,-0.1560
19.5678,6.4208,6.2777,0.6696,-0.1042,0.7353,0.5808,-0.1010,0.8078,0.6277,-0.1085,0.7709,0.6629,-0.3629,-0.1560
19.5788,6.4292,6.2839,0.6707,-0.1037,0.7345,0.5780,-0.1004,0.8098,0.6270,-0.1081,0.7715,0.6629,-0.3629,-0.1560
19.5901,6.4355,6.2859,0.6739,-0.1028,0.7317,0.5738,-0.0992,0.8129,0.6268,-0.1076,0.7717,0.6630,-0.3629,-0.1561
19.6015,6.4358,6.2840,0.6759,-0.1027,0.7298,0.5725,-0.0989,0.8139,0.6273,-0.1077,0.7713,0.6629,-0.3629,-0.1561
19.6124,6.4445,6.2859,0.6804,-0.1026,0.7256,0.5706,-0.0986,0.8153,0.6290,-0.1079,0.7699,0.6630,-0.3629,-0.1562
19.6234,6.4401,6.2899,0.6831,-0.1023,0.7231,0.5704,-0.0983,0.8155,0.6304,-0.1078,0.7688,0.6630,-0.3629,-0.1562
19.6347,6.4365,6.2987,0.6828,-0.1034,0.7233,0.5668,-0.0992,0.8179,0.6286,-0.1091,0.7701,0.6630,-0.3629,-0.1562
19.6459,6.4429,6.3182,0.6843,-0.1040,0.7218,0.5627,-0.0997,0.8206,0.6276,-0.1100,0.7708,0.6630,-0.3629,-0.1563
19.6572,6.4483,6.3274,0.6836,-0.1050,0.7222,0.5593,-0.1006,0.8228,0.6257,-0.1111,0.7721,0.6630,-0.3628,-0.1563
19.6681,6.4532,6.3375,0.6827,-0.1062,0.7229,0.5558,-0.1016,0.8251,0.6236,-0.1124,0.7736,0.6630,-0.3628,-0.1563
19.6790,6.4648,6.3523,0.6812,-0.1081,0.7241,0.5495,-0.1034,0.8291,0.6198,-0.1145,0.7763,0.6629,-0.3628,-0.1563
19.6903,6.4671,6.3574,0.6805,-0.1089,0.7246,0.5467,-0.1042,0.8308,0.6182,-0.1154,0.7775,0.6629,-0.3628,-0.1564
19.7016,6.4685,6.3607,0.6801,-0.1097,0.7248,0.5445,-0.1048,0.8322,0.6170,-0.1162,0.7783,0.6629,-0.3628,-0.1564
19.7124,6.4838,6.3680,0.6796,-0.1108,0.7251,0.5407,-0.1058,0.8346,0.6150,-0.1175,0.7797,0.6629,-0.3628,-0.1564
19.7239,6.4890,6.3721,0.6796,-0.1112,0.7251,0.5392,-0.1062,0.8355,0.6143,-0.1180,0.7802,0.6629,-0.3628,-0.1564
19.7349,6.4970,6.3810,0.6793,-0.1113,0.7254,0.5376,-0.1062,0.8365,0.6135,-0.1182,0.7808,0.6629,-0.3628,-0.1564
19.7459,6.5038,6.3935,0.6783,-0.1126,0.7261,0.5343,-0.1074,0.8385,0.6114,-0.1196,0.7823,0.6628,-0.3628,-0.1564
19.7573,6.5030,6.3983,0.6778,-0.1130,0.7265,0.5328,-0.1078,0.8394,0.6104,-0.1200,0.7829,0.6629,-0.3628,-0.1564
19.7689,6.5090,6.3973,0.6771,-0.1139,0.7270,0.5303,-0.1086,0.8408,0.6089,-0.1209,0.7840,0.6629,-0.3628,-0.1564
19.7792,6.4914,6.3931,0.6771,-0.1147,0.7269,0.5292,-0.1094,0.8414,0.6084,-0.1218,0.7843,0.6629,-0.3628,-0.1564
19.7904,6.4769,6.4275,0.6779,-0.1168,0.7258,0.5344,-0.1118,0.8378,0.6112,-0.1238,0.7818,0.6629,-0.3628,-0.1564
19.8024,6.4553,6.5014,0.7063,-0.1149,0.6985,0.5851,-0.1114,0.8033,0.6500,-0.1215,0.7502,0.6629,-0.3628,-0.1564
19.8129,6.4026,6.5376,0.7491,-0.1032,0.6544,0.6360,-0.1004,0.7652,0.6971,-0.1101,0.7085,0.6629,-0.3628,-0.1564
19.8238,6.3608,6.5658,0.7812,-0.0875,0.6181,0.7117,-0.0858,0.6972,0.7489,-0.0922,0.6563,0.6630,-0.3628,-0.1564
19.8357,6.2618,6.6597,0.8488,-0.0509,0.5263,0.8145,-0.0496,0.5780,0.8327,-0.0537,0.5511,0.6630,-0.3628,-0.1564
19.8460,6.1759,6.7205,0.8750,-0.0350,0.4829,0.8492,-0.0336,0.5270,0.8629,-0.0372,0.5040,0.6631,-0.3628,-0.1564
19.8574,6.1108,6.7540,0.8999,-0.0177,0.4358,0.8804,-0.0161,0.4739,0.8908,-0.0194,0.4540,0.6632,-0.3628,-0.1565
19.8689,5.9790,6.7935,0.9313,0.0046,0.3642,0.9190,0.0064,0.3942,0.9256,0.0034,0.3786,0.6632,-0.3629,-0.1565
19.8795,5.8752,6.7994,0.9425,0.0101,0.3339,0.9325,0.0119,0.3610,0.9379,0.0092,0.3469,0.6633,-0.3629,-0.1565
19.8906,5.7964,6.7818,0.9480,0.0100,0.3181,0.9392,0.0116,0.3432,0.9439,0.0091,0.3301,0.6634,-0.3629,-0.1566
19.9025,5.4344,6.7922,0.9531,0.0109,0.3024,0.9456,0.0124,0.3250,0.9496,0.0101,0.3132,0.6635,-0.3629,-0.1566
19.9131,5.1871,6.8128,0.9511,0.0085,0.3088,0.9436,0.0099,0.3309,0.9476,0.0077,0.3194,0.6636,-0.3629,-0.1566
19.9241,4.9965,6.8552,0.9473,0.0044,0.3204,0.9396,0.0057,0.3423,0.9437,0.0036,0.3309,0.6637,-0.3630,-0.1567
19.9356,4.9082,6.9100,0.9364,-0.0047,0.3510,0.9280,-0.0036,0.3727,0.9324,-0.0056,0.3614,0.6637,-0.3630,-0.1567
19.9463,4.7932,6.9213,0.9327,-0.0073,0.3606,0.9241,-0.0063,0.3821,0.9286,-0.0083,0.3709,0.6638,-0.3630,-0.1567
19.9578,4.7791,6.9500,0.9260,-0.0107,0.3774,0.9170,-0.0098,0.3987,0.9218,-0.0116,0.3876,0.6639,-0.3630,-0.1567
19.9693,4.8374,6.9550,0.9233,-0.0118,0.3838,0.9143,-0.0109,0.4049,0.9191,-0.0128,0.3939,0.6640,-0.3630,-0.1568
19.9801,4.9281,6.9592,0.9211,-0.0127,0.3892,0.9119,-0.0119,0.4103,0.9167,-0.0137,0.3993,0.6640,-0.3630,-0.1568
19.9908,5.0281,6.9989,0.9175,-0.0145,0.3975,0.9082,-0.0136,0.4183,0.9131,-0.0154,0.4075,0.6641,-0.3630,-0.1568
20.0024,5.0263,6.9880,0.9166,-0.0146,0.3995,0.9073,-0.0138,0.4202,0.9122,-0.0155,0.4094,0.6641,-0.3630,-0.1568
20.0134,5.1738,6.9781,0.9157,-0.0150,0.4015,0.9064,-0.0141,0.4221,0.9113,-0.0159,0.4114,0.6641,-0.3630,-0.1568
20.0246,5.3478,6.9572,0.9142,-0.0166,0.4050,0.9049,-0.0158,0.4254,0.9098,-0.0175,0.4148,0.6641,-0.3630,-0.1568
20.0356,5.3886,6.9455,0.9145,-0.0167,0.4043,0.9053,-0.0159,0.4245,0.9101,-0.0176,0.4140,0.6642,-0.3630,-0.1568
20.0466,5.3204,6.9384,0.9130,-0.0175,0.4076,0.9037,-0.0167,0.4278,0.9086,-0.0184,0.4173,0.6642,-0.3631,-0.1568
20.0584,5.2351,6.9239,0.9122,-0.0186,0.4094,0.9029,-0.0178,0.4295,0.9078,-0.0195,0.4190,0.6642,-0.3631,-0.1568
20.0693,5.2351,6.9282,0.9124,-0.0186,0.4088,0.9032,-0.0179,0.4288,0.9080,-0.0196,0.4184,0.6642,-0.3631,-0.1568
20.0803,5.2507,6.9325,0.9121,-0.0190,0.4096,0.9029,-0.0183,0.4295,0.9077,-0.0200,0.4192,0.6642,-0.3631,-0.1568
20.0913,5.4058,6.9383,0.9110,-0.0202,0.4120,0.9018,-0.0195,0.4318,0.9066,-0.0212,0.4215,0.6642,-0.3631,-0.1568
20.1025,5.5107,6.9402,0.9110,-0.0205,0.4120,0.9017,-0.0198,0.4318,0.9066,-0.0214,0.4215,0.6642,-0.3630,-0.1569
20.1136,5.4534,6.9179,0.9103,-0.0211,0.4134,0.9011,-0.0204,0.4332,0.9059,-0.0220,0.4229,0.6642,-0.3630,-0.1569
20.1250,5.4208,6.8990,0.9100,-0.0215,0.4141,0.9008,-0.0208,0.4338,0.9056,-0.0225,0.4236,0.6642,-0.3630,-0.1569
20.1360,5.3871,6.8937,0.9097,-0.0216,0.4147,0.9005,-0.0210,0.4344,0.9053,-0.0226,0.4241,0.6642,-0.3630,-0.1569
20.1469,5.4242,6.8896,0.9092,-0.0221,0.4157,0.9000,-0.0214,0.4354,0.9048,-0.0230,0.4251,0.6642,-0.3630,-0.1570
20.1580,5.4768,6.8948,0.9090,-0.0216,0.4162,0.8997,-0.0209,0.4359,0.9046,-0.0225,0.4257,0.6642,-0.3630,-0.1570
20.1693,5.5180,6.9015,0.9089,-0.0217,0.4165,0.8996,-0.0211,0.4362,0.9045,-0.0227,0.4259,0.6642,-0.3630,-0.1570
20.1804,5.4665,6.8762,0.9083,-0.0218,0.4178,0.8990,-0.0211,0.4374,0.9039,-0.0228,0.4272,0.6642,-0.3630,-0.1570
20.1916,5.3901,6.8684,0.9080,-0.0218,0.4184,0.8987,-0.0211,0.4380,0.9036,-0.0228,0.4278,0.6642,-0.3629,-0.1571
20.2029,5.3000,6.8625,0.9077,-0.0220,0.4190,0.8984,-0.0213,0.4387,0.9033,-0.0230,0.4285,0.6642,-0.3629,-0.1571
20.2138,5.3250,6.8274,0.9073,-0.0228,0.4200,0.8979,-0.0221,0.4396,0.9028,-0.0238,0.4294,0.6642,-0.3629,-0.1571
20.2252,5.4186,6.8475,0.9066,-0.0234,0.4213,0.8972,-0.0228,0.4410,0.9021,-0.0244,0.4308,0.6642,-0.3629,-0.1571
20.2361,5.6314,6.8649,0.9050,-0.0245,0.4247,0.8955,-0.0239,0.4444,0.9005,-0.0255,0.4341,0.6642,-0.3629,-0.1572
20.2473,5.9552,6.7126,0.8870,-0.0418,0.4600,0.8761,-0.0414,0.4803,0.8818,-0.0429,0.4697,0.6642,-0.3629,-0.1572
20.2583,6.0584,6.6401,0.8652,-0.0594,0.4980,0.8529,-0.0591,0.5188,0.8593,-0.0606,0.5079,0.6642,-0.3629,-0.1572
20.2697,6.1261,6.5818,0.8363,-0.0802,0.5424,0.8222,-0.0801,0.5636,0.8295,-0.0815,0.5525,0.6642,-0.3629,-0.1572
20.2809,6.1967,6.4669,0.7283,-0.1221,0.6743,0.7048,-0.1219,0.6989,0.7169,-0.1237,0.6861,0.6642,-0.3629,-0.1573
20.2919,6.2178,6.4272,0.6875,-0.1391,0.7127,0.6597,-0.1386,0.7386,0.6741,-0.1407,0.7251,0.6642,-0.3629,-0.1573
20.3033,6.2476,6.3752,0.6245,-0.1633,0.7637,0.5890,-0.1624,0.7917,0.6073,-0.1651,0.7771,0.6643,-0.3629,-0.1573
20.3145,6.2467,6.3605,0.6018,-0.1718,0.7799,0.5626,-0.1706,0.8090,0.5828,-0.1736,0.7938,0.6643,-0.3629,-0.1574
20.3252,6.2442,6.3704,0.5860,-0.1772,0.7907,0.5429,-0.1757,0.8212,0.5651,-0.1791,0.8053,0.6643,-0.3628,-0.1574
20.3365,6.2431,6.3837,0.5775,-0.1812,0.7961,0.5275,-0.1793,0.8304,0.5533,-0.1833,0.8126,0.6643,-0.3628,-0.1574
20.3476,6.2329,6.3854,0.5826,-0.1807,0.7924,0.5294,-0.1788,0.8293,0.5569,-0.1830,0.8102,0.6644,-0.3628,-0.1575
20.3586,6.2252,6.3920,0.5739,-0.1840,0.7980,0.5166,-0.1818,0.8367,0.5462,-0.1863,0.8167,0.6644,-0.3628,-0.1575
20.3699,6.2037,6.3990,0.5753,-0.1844,0.7969,0.5105,-0.1819,0.8404,0.5440,-0.1871,0.8180,0.6644,-0.3628,-0.1576
20.3810,6.2057,6.4021,0.5768,-0.1842,0.7958,0.5082,-0.1816,0.8419,0.5437,-0.1871,0.8181,0.6644,-0.3628,-0.1576
20.3920,6.2089,6.4115,0.5786,-0.1841,0.7946,0.5060,-0.1813,0.8433,0.5436,-0.1871,0.8182,0.6644,-0.3628,-0.1576
20.4031,6.2153,6.4186,0.5803,-0.1839,0.7934,0.5039,-0.1809,0.8446,0.5435,-0.1870,0.8183,0.6645,-0.3628,-0.1577
20.4144,6.2243,6.4218,0.5835,-0.1834,0.7911,0.4993,-0.1801,0.8475,0.5430,-0.1869,0.8187,0.6645,-0.3628,-0.1577
20.4254,6.2259,6.4304,0.5848,-0.1829,0.7903,0.4966,-0.1794,0.8492,0.5424,-0.1865,0.8191,0.6645,-0.3628,-0.1577
20.4365,6.2542,6.4392,0.5867,-0.1822,0.7890,0.4908,-0.1784,0.8528,0.5407,-0.1862,0.8203,0.6645,-0.3628,-0.1577
20.4479,6.2595,6.4409,0.5876,-0.1817,0.7885,0.4880,-0.1777,0.8546,0.5399,-0.1857,0.8210,0.6646,-0.3628,-0.1577
20.4587,6.2631,6.4567,0.5879,-0.1809,0.7885,0.4845,-0.1767,0.8568,0.5384,-0.1852,0.8221,0.6646,-0.3628,-0.1577
20.4701,6.2833,6.4747,0.5884,-0.1798,0.7884,0.4778,-0.1752,0.8608,0.5355,-0.1843,0.8242,0.6646,-0.3628,-0.1577
20.4814,6.2891,6.4788,0.5885,-0.1796,0.7883,0.4745,-0.1748,0.8627,0.5340,-0.1842,0.8252,0.6646,-0.3628,-0.1577
20.4922,6.2939,6.4812,0.5887,-0.1797,0.7881,0.4714,-0.1747,0.8644,0.5327,-0.1844,0.8260,0.6646,-0.3628,-0.1577
20.5034,6.3033,6.4733,0.5968,-0.1756,0.7830,0.4740,-0.1705,0.8639,0.5382,-0.1806,0.8232,0.6646,-0.3628,-0.1577
20.5146,6.3025,6.4668,0.5996,-0.1743,0.7811,0.4742,-0.1691,0.8640,0.5399,-0.1794,0.8224,0.6647,-0.3629,-0.1576
20.5260,6.3028,6.4696,0.6055,-0.1710,0.7772,0.4755,-0.1657,0.8640,0.5437,-0.1765,0.8205,0.6647,-0.3629,-0.1576
20.5369,6.3037,6.4749,0.6084,-0.1695,0.7753,0.4763,-0.1641,0.8638,0.5457,-0.1751,0.8195,0.6647,-0.3629,-0.1576
20.5478,6.3083,6.4797,0.6106,-0.1684,0.7738,0.4765,-0.1630,0.8640,0.5470,-0.1740,0.8189,0.6647,-0.3630,-0.1576
20.5592,6.3123,6.4854,0.6128,-0.1672,0.7723,0.4767,-0.1618,0.8640,0.5483,-0.1730,0.8182,0.6647,-0.3630,-0.1576
20.5701,6.3280,6.4914,0.6155,-0.1656,0.7706,0.4759,-0.1600,0.8648,0.5493,-0.1716,0.8178,0.6647,-0.3630,-0.1576
20.5817,6.3395,6.4898,0.6184,-0.1638,0.7686,0.4774,-0.1583,0.8643,0.5517,-0.1699,0.8165,0.6648,-0.3631,-0.1576
20.5926,6.3545,6.4839,0.6216,-0.1620,0.7664,0.4778,-0.1563,0.8644,0.5536,-0.1682,0.8156,0.6648,-0.3630,-0.1575
20.6035,6.3579,6.4805,0.6234,-0.1605,0.7652,0.4785,-0.1549,0.8643,0.5550,-0.1669,0.8150,0.6648,-0.3630,-0.1575
20.6146,6.3594,6.4744,0.6251,-0.1594,0.7641,0.4791,-0.1537,0.8642,0.5562,-0.1658,0.8144,0.6648,-0.3631,-0.1575
20.6261,6.3465,6.4459,0.6283,-0.1575,0.7619,0.4805,-0.1518,0.8637,0.5586,-0.1640,0.8131,0.6648,-0.3631,-0.1575
20.6372,6.3154,6.4265,0.6322,-0.1523,0.7597,0.4842,-0.1466,0.8626,0.5625,-0.1589,0.8114,0.6649,-0.3631,-0.1575
20.6480,6.2899,6.3973,0.6327,-0.1524,0.7593,0.4841,-0.1466,0.8626,0.5627,-0.1589,0.8112,0.6649,-0.3631,-0.1574
20.6592,6.2181,6.3519,0.6491,-0.1056,0.7533,0.5026,-0.0997,0.8587,0.5805,-0.1120,0.8065,0.6649,-0.3631,-0.1574
20.6709,6.1905,6.3362,0.6605,-0.0668,0.7478,0.5170,-0.0605,0.8538,0.5937,-0.0728,0.8014,0.6650,-0.3631,-0.1574
20.6816,6.1716,6.3133,0.6666,-0.0386,0.7444,0.5270,-0.0321,0.8493,0.6017,-0.0442,0.7975,0.6650,-0.3631,-0.1574
20.6929,6.1047,6.2642,0.6778,0.0246,0.7348,0.5479,0.0318,0.8359,0.6178,0.0200,0.7861,0.6650,-0.3631,-0.1574
20.7037,6.0524,6.2391,0.6852,0.0600,0.7259,0.5593,0.0679,0.8262,0.6272,0.0561,0.7768,0.6650,-0.3631,-0.1574
20.7149,6.0110,6.2162,0.6910,0.0930,0.7168,0.5734,0.1012,0.8130,0.6370,0.0898,0.7656,0.6651,-0.3631,-0.1574
20.7263,5.9058,6.1978,0.7048,0.1672,0.6894,0.6023,0.1768,0.7784,0.6581,0.1657,0.7345,0.6650,-0.3631,-0.1574
20.7371,5.8605,6.1987,0.7136,0.2010,0.6711,0.6153,0.2116,0.7594,0.6690,0.2002,0.7158,0.6651,-0.3631,-0.1574
20.7485,5.7605,6.1866,0.7265,0.2555,0.6379,0.6420,0.2673,0.7186,0.6884,0.2561,0.6786,0.6651,-0.3631,-0.1574
20.7597,5.7084,6.1787,0.7233,0.2697,0.6356,0.6606,0.2791,0.6969,0.6948,0.2704,0.6664,0.6651,-0.3630,-0.1574
20.7706,5.6412,6.1718,0.7211,0.2734,0.6366,0.6701,0.2812,0.6869,0.6978,0.2740,0.6618,0.6651,-0.3630,-0.1573
20.7821,5.4923,6.0693,0.7252,0.2698,0.6335,0.6869,0.2760,0.6723,0.7076,0.2704,0.6528,0.6651,-0.3630,-0.1573
20.7934,5.4182,6.0048,0.7278,0.2724,0.6294,0.6934,0.2781,0.6648,0.7120,0.2729,0.6470,0.6651,-0.3629,-0.1573
