timestamp_sec,left_pupil_mm,right_pupil_mm,left_blink,right_blink,left_gaze_x,left_gaze_y,left_gaze_z,right_gaze_x,right_gaze_y,right_gaze_z,combined_gaze_x,combined_gaze_y,combined_gaze_z,origin_x,origin_y,origin_z,light_condition,event_name,stimulus_event
9.8049,4.2915,5.5848,0.0000,0.0000,0.2677,-0.4133,0.8704,0.1579,-0.4152,0.8959,0.2149,-0.4244,0.8796,-0.1558,0.0118,-0.3535,Normal,,""
9.8165,4.2922,5.5872,0.0000,0.0000,0.2704,-0.4125,0.8699,0.1591,-0.4146,0.8960,0.2170,-0.4238,0.8794,-0.1559,0.0118,-0.3535,Normal,,""
9.8272,4.2920,5.5923,0.0000,0.0000,0.2742,-0.4098,0.8700,0.1623,-0.4121,0.8966,0.2205,-0.4213,0.8797,-0.1559,0.0119,-0.3534,Normal,,""
9.8380,4.2919,5.5935,0.0000,0.0000,0.2722,-0.4112,0.8700,0.1596,-0.4134,0.8965,0.2182,-0.4227,0.8796,-0.1561,0.0120,-0.3535,Normal,,""
9.8500,4.2958,5.5966,0.0000,0.0000,0.2738,-0.4105,0.8698,0.1605,-0.4128,0.8966,0.2195,-0.4221,0.8796,-0.1562,0.0120,-0.3535,Normal,,""
9.8604,4.2970,5.5972,0.0000,0.0000,0.2710,-0.4131,0.8694,0.1573,-0.4153,0.8960,0.2164,-0.4248,0.8791,-0.1562,0.0120,-0.3535,Normal,,""
9.8714,4.3011,5.5976,0.0000,0.0000,0.2749,-0.4092,0.8700,0.1611,-0.4116,0.8970,0.2203,-0.4210,0.8799,-0.1564,0.0121,-0.3535,Normal,,""
9.8835,4.3125,5.6064,0.0000,0.0000,0.2756,-0.4095,0.8697,0.1615,-0.4120,0.8968,0.2209,-0.4213,0.8796,-0.1565,0.0121,-0.3535,Normal,,""
9.8939,4.3130,5.6131,0.0000,0.0000,0.2763,-0.4087,0.8698,0.1619,-0.4113,0.8970,0.2214,-0.4206,0.8798,-0.1566,0.0122,-0.3534,Normal,,""
9.9050,4.3129,5.6130,0.0000,0.0000,0.2760,-0.4086,0.8700,0.1615,-0.4111,0.8972,0.2211,-0.4205,0.8800,-0.1567,0.0123,-0.3535,Normal,,""
9.9167,4.3081,5.6132,0.0000,0.0000,0.2769,-0.4081,0.8699,0.1622,-0.4107,0.8972,0.2219,-0.4201,0.8799,-0.1568,0.0124,-0.3534,Normal,,""
9.9276,4.3058,5.6134,0.0000,0.0000,0.2774,-0.4077,0.8699,0.1627,-0.4104,0.8973,0.2224,-0.4197,0.8800,-0.1569,0.0125,-0.3534,Normal,,""
9.9384,4.3067,5.6083,0.0000,0.0000,0.2775,-0.4069,0.8703,0.1626,-0.4096,0.8977,0.2224,-0.4189,0.8804,-0.1569,0.0125,-0.3534,Normal,,""
9.9500,4.3018,5.6038,0.0000,0.0000,0.2783,-0.4070,0.8700,0.1634,-0.4097,0.8975,0.2232,-0.4190,0.8801,-0.1570,0.0125,-0.3534,Normal,,""
9.9611,4.3002,5.6033,0.0000,0.0000,0.2787,-0.4062,0.8702,0.1639,-0.4089,0.8977,0.2237,-0.4182,0.8804,-0.1571,0.0126,-0.3533,Normal,,""
9.9717,4.3057,5.6098,0.0000,0.0000,0.2787,-0.4060,0.8703,0.1638,-0.4088,0.8978,0.2236,-0.4181,0.8805,-0.1573,0.0126,-0.3533,Normal,,""
9.9834,4.3170,5.6209,0.0000,0.0000,0.2795,-0.4055,0.8703,0.1647,-0.4083,0.8978,0.2245,-0.4176,0.8804,-0.1573,0.0126,-0.3533,Normal,,""
9.9948,4.3215,5.6201,0.0000,0.0000,0.2797,-0.4055,0.8703,0.1650,-0.4083,0.8978,0.2247,-0.4175,0.8804,-0.1575,0.0127,-0.3533,Normal,,""
10.0054,4.3213,5.6261,0.0000,0.0000,0.2800,-0.4052,0.8703,0.1655,-0.4080,0.8979,0.2251,-0.4172,0.8805,-0.1575,0.0127,-0.3533,Normal,,""
10.0170,4.3218,5.6280,0.0000,0.0000,0.2803,-0.4054,0.8701,0.1660,-0.4082,0.8977,0.2255,-0.4174,0.8803,-0.1576,0.0128,-0.3533,Normal,,""
10.0286,4.3221,5.6296,0.0000,0.0000,0.2808,-0.4048,0.8702,0.1666,-0.4077,0.8978,0.2261,-0.4169,0.8804,-0.1577,0.0129,-0.3533,Normal,,""
10.0393,4.3217,5.6330,0.0000,0.0000,0.2817,-0.4046,0.8700,0.1677,-0.4076,0.8977,0.2271,-0.4167,0.8802,-0.1577,0.0129,-0.3533,Normal,,""
10.0502,4.3264,5.6338,0.0000,0.0000,0.2820,-0.4047,0.8699,0.1680,-0.4076,0.8976,0.2274,-0.4168,0.8801,-0.1578,0.0129,-0.3533,Normal,,""
10.0615,4.3303,5.6322,0.0000,0.0000,0.2823,-0.4048,0.8697,0.1685,-0.4078,0.8974,0.2278,-0.4169,0.8799,-0.1578,0.0129,-0.3533,Normal,,""
10.0724,4.3281,5.6343,0.0000,0.0000,0.2828,-0.4048,0.8696,0.1691,-0.4078,0.8973,0.2284,-0.4169,0.8798,-0.1579,0.0130,-0.3533,Normal,,""
10.0840,4.3341,5.6351,0.0000,0.0000,0.2833,-0.4048,0.8694,0.1697,-0.4078,0.8971,0.2289,-0.4169,0.8797,-0.1579,0.0129,-0.3533,Normal,,""
10.0946,4.3380,5.6355,0.0000,0.0000,0.2838,-0.4048,0.8693,0.1703,-0.4079,0.8970,0.2294,-0.4169,0.8795,-0.1580,0.0129,-0.3533,Normal,,""
10.1056,4.3395,5.6422,0.0000,0.0000,0.2837,-0.4047,0.8693,0.1704,-0.4078,0.8970,0.2295,-0.4168,0.8796,-0.1580,0.0130,-0.3534,Normal,,""
10.1169,4.3398,5.6444,0.0000,0.0000,0.2843,-0.4044,0.8693,0.1711,-0.4075,0.8970,0.2301,-0.4165,0.8795,-0.1580,0.0130,-0.3534,Normal,,""
10.1279,4.3381,5.6412,0.0000,0.0000,0.2847,-0.4042,0.8692,0.1716,-0.4073,0.8970,0.2305,-0.4163,0.8795,-0.1580,0.0130,-0.3534,Normal,,""
10.1394,4.3358,5.6365,0.0000,0.0000,0.2854,-0.4039,0.8691,0.1724,-0.4071,0.8970,0.2313,-0.4160,0.8794,-0.1580,0.0130,-0.3534,Normal,,""
10.1509,4.3342,5.6363,0.0000,0.0000,0.2854,-0.4040,0.8691,0.1725,-0.4072,0.8969,0.2313,-0.4161,0.8794,-0.1581,0.0130,-0.3534,Normal,,""
10.1614,4.3331,5.6369,0.0000,0.0000,0.2860,-0.4035,0.8691,0.1731,-0.4068,0.8970,0.2319,-0.4157,0.8795,-0.1581,0.0130,-0.3535,Normal,,""
10.1726,4.3409,5.6384,0.0000,0.0000,0.2864,-0.4033,0.8691,0.1735,-0.4066,0.8970,0.2323,-0.4154,0.8795,-0.1581,0.0131,-0.3535,Normal,,""
10.1838,4.3527,5.6523,0.0000,0.0000,0.2865,-0.4030,0.8692,0.1738,-0.4063,0.8971,0.2325,-0.4151,0.8796,-0.1581,0.0131,-0.3535,Normal,,""
10.1948,4.3567,5.6588,0.0000,0.0000,0.2869,-0.4028,0.8691,0.1743,-0.4061,0.8970,0.2330,-0.4150,0.8795,-0.1581,0.0131,-0.3536,Normal,,""
10.2058,4.3562,5.6735,0.0000,0.0000,0.2876,-0.4026,0.8690,0.1750,-0.4059,0.8970,0.2337,-0.4147,0.8794,-0.1581,0.0132,-0.3536,Normal,,""
10.2176,4.3517,5.6808,0.0000,0.0000,0.2881,-0.4023,0.8690,0.1755,-0.4057,0.8970,0.2342,-0.4145,0.8794,-0.1581,0.0132,-0.3536,Normal,,""
10.2280,4.3481,5.7081,0.0000,0.0000,0.2891,-0.4017,0.8690,0.1772,-0.4051,0.8969,0.2355,-0.4138,0.8794,-0.1581,0.0132,-0.3536,Normal,,""
10.2397,4.3593,5.7511,0.0000,0.0000,0.3232,-0.3788,0.8672,0.2154,-0.3833,0.8982,0.2717,-0.3912,0.8793,-0.1579,0.0134,-0.3537,Normal,,""
10.2508,4.3559,5.7667,0.0000,0.0000,0.3626,-0.3531,0.8625,0.2551,-0.3588,0.8979,0.3115,-0.3664,0.8768,-0.1578,0.0134,-0.3537,Normal,,""
10.2616,4.3528,5.7782,0.0000,0.0000,0.3933,-0.3332,0.8569,0.2921,-0.3395,0.8941,0.3453,-0.3464,0.8722,-0.1577,0.0134,-0.3537,Normal,,""
10.2730,4.3467,5.7783,0.0000,0.0000,0.4114,-0.3175,0.8544,0.3332,-0.3229,0.8859,0.3742,-0.3280,0.8674,-0.1575,0.0135,-0.3538,Normal,,""
10.2840,4.3421,5.7722,0.0000,0.0000,0.4137,-0.3141,0.8545,0.3481,-0.3188,0.8816,0.3824,-0.3231,0.8657,-0.1574,0.0136,-0.3538,Normal,,""
10.2953,4.3392,5.7639,0.0000,0.0000,0.4200,-0.3097,0.8530,0.3630,-0.3140,0.8773,0.3928,-0.3176,0.8630,-0.1572,0.0136,-0.3538,Normal,,""
10.3066,4.3211,5.7492,0.0000,0.0000,0.4188,-0.3135,0.8522,0.3719,-0.3171,0.8725,0.3963,-0.3200,0.8605,-0.1569,0.0137,-0.3539,Normal,,""
10.3178,4.3221,5.7436,0.0000,0.0000,0.4227,-0.3123,0.8508,0.3792,-0.3157,0.8698,0.4018,-0.3184,0.8586,-0.1566,0.0137,-0.3540,Normal,,""
10.3288,4.3235,5.7473,0.0000,0.0000,0.4226,-0.3147,0.8499,0.3816,-0.3179,0.8679,0.4029,-0.3205,0.8573,-0.1563,0.0137,-0.3540,Normal,,""
10.3395,4.3216,5.7602,0.0000,0.0000,0.4186,-0.3201,0.8499,0.3813,-0.3230,0.8662,0.4006,-0.3253,0.8565,-0.1560,0.0138,-0.3541,Normal,,""
10.3511,4.3225,5.7680,0.0000,0.0000,0.4183,-0.3215,0.8495,0.3823,-0.3244,0.8653,0.4009,-0.3265,0.8559,-0.1556,0.0138,-0.3542,Normal,,""
10.3620,4.3226,5.7825,0.0000,0.0000,0.4191,-0.3226,0.8487,0.3842,-0.3254,0.8640,0.4023,-0.3275,0.8549,-0.1552,0.0138,-0.3542,Normal,,""
10.3731,4.3167,5.7798,0.0000,0.0000,0.4190,-0.3238,0.8483,0.3860,-0.3265,0.8628,0.4031,-0.3285,0.8542,-0.1549,0.0139,-0.3543,Normal,,""
10.3847,4.3243,5.7671,0.0000,0.0000,0.4214,-0.3234,0.8473,0.3891,-0.3260,0.8616,0.4058,-0.3280,0.8531,-0.1544,0.0140,-0.3544,Normal,,""
10.3959,4.3307,5.7479,0.0000,0.0000,0.4226,-0.3239,0.8465,0.3909,-0.3264,0.8606,0.4073,-0.3283,0.8522,-0.1540,0.0140,-0.3545,Normal,,""
10.4064,4.3134,5.7198,0.0000,0.0000,0.4250,-0.3240,0.8452,0.3944,-0.3266,0.8590,0.4102,-0.3284,0.8508,-0.1536,0.0141,-0.3546,Normal,,""
10.4182,4.3065,5.7040,0.0000,0.0000,0.4253,-0.3249,0.8447,0.3951,-0.3274,0.8583,0.4107,-0.3292,0.8503,-0.1532,0.0141,-0.3547,Normal,,""
10.4287,4.3006,5.6796,0.0000,0.0000,0.4272,-0.3254,0.8436,0.3973,-0.3279,0.8571,0.4127,-0.3297,0.8491,-0.1527,0.0142,-0.3547,Normal,,""
10.4398,4.2718,5.6280,0.0000,0.0000,0.4279,-0.3267,0.8427,0.3987,-0.3291,0.8560,0.4138,-0.3308,0.8481,-0.1523,0.0143,-0.3548,Normal,,""
10.4515,4.2705,5.6026,0.0000,0.0000,0.4297,-0.3265,0.8419,0.4007,-0.3290,0.8551,0.4156,-0.3307,0.8473,-0.1519,0.0143,-0.3549,Normal,,""
10.4620,4.2702,5.5723,0.0000,0.0000,0.4311,-0.3272,0.8409,0.4023,-0.3296,0.8541,0.4172,-0.3313,0.8463,-0.1516,0.0145,-0.3549,Normal,,""
10.4733,4.2427,5.5452,0.0000,0.0000,0.4317,-0.3283,0.8402,0.4033,-0.3307,0.8532,0.4180,-0.3323,0.8455,-0.1512,0.0145,-0.3550,Normal,,""
10.4849,4.2465,5.5432,0.0000,0.0000,0.4334,-0.3281,0.8393,0.4052,-0.3305,0.8524,0.4197,-0.3322,0.8447,-0.1508,0.0145,-0.3550,Normal,,""
10.4955,4.2497,5.5250,0.0000,0.0000,0.4348,-0.3285,0.8385,0.4067,-0.3309,0.8515,0.4212,-0.3325,0.8438,-0.1505,0.0146,-0.3551,Normal,,""
10.5069,4.2258,5.5006,0.0000,0.0000,0.4354,-0.3292,0.8379,0.4076,-0.3316,0.8509,0.4219,-0.3332,0.8432,-0.1501,0.0146,-0.3552,Normal,,""
10.5183,4.2170,5.4923,0.0000,0.0000,0.4365,-0.3294,0.8372,0.4088,-0.3317,0.8502,0.4231,-0.3333,0.8425,-0.1498,0.0146,-0.3552,Normal,,""
10.5289,4.2093,5.4822,0.0000,0.0000,0.4370,-0.3298,0.8368,0.4093,-0.3321,0.8498,0.4236,-0.3337,0.8421,-0.1495,0.0146,-0.3553,Normal,,""
10.5409,4.1963,5.4682,0.0000,0.0000,0.4369,-0.3302,0.8367,0.4093,-0.3325,0.8496,0.4236,-0.3342,0.8420,-0.1492,0.0147,-0.3553,Normal,,""
10.5515,4.1923,5.4618,0.0000,0.0000,0.4372,-0.3301,0.8366,0.4097,-0.3324,0.8495,0.4239,-0.3340,0.8419,-0.1490,0.0147,-0.3554,Normal,,""
10.5625,4.1840,5.4484,0.0000,0.0000,0.4359,-0.3311,0.8369,0.4085,-0.3333,0.8497,0.4226,-0.3349,0.8421,-0.1487,0.0146,-0.3554,Normal,,""
10.5735,4.1800,5.4500,0.0000,0.0000,0.4356,-0.3314,0.8369,0.4081,-0.3336,0.8498,0.4223,-0.3352,0.8422,-0.1485,0.0147,-0.3555,Normal,,""
10.5849,4.1764,5.4521,0.0000,0.0000,0.4354,-0.3312,0.8371,0.4080,-0.3334,0.8499,0.4221,-0.3350,0.8424,-0.1483,0.0147,-0.3555,Normal,,""
10.5956,4.1702,5.4296,0.0000,0.0000,0.4341,-0.3318,0.8375,0.4067,-0.3340,0.8503,0.4208,-0.3357,0.8428,-0.1481,0.0148,-0.3555,Normal,,""
10.6069,4.1674,5.4233,0.0000,0.0000,0.4336,-0.3321,0.8377,0.4062,-0.3343,0.8505,0.4203,-0.3359,0.8429,-0.1479,0.0148,-0.3556,Normal,,""
10.6185,4.1561,5.4182,0.0000,0.0000,0.4334,-0.3319,0.8379,0.4060,-0.3340,0.8506,0.4201,-0.3357,0.8431,-0.1478,0.0148,-0.3556,Normal,,""
10.6291,4.1433,5.4097,0.0000,0.0000,0.4319,-0.3321,0.8386,0.4045,-0.3342,0.8513,0.4186,-0.3358,0.8438,-0.1476,0.0149,-0.3556,Normal,,""
10.6403,4.1410,5.3989,0.0000,0.0000,0.4310,-0.3320,0.8391,0.4036,-0.3341,0.8517,0.4177,-0.3358,0.8442,-0.1474,0.0150,-0.3556,Normal,,""
10.6519,4.1402,5.3898,0.0000,0.0000,0.4305,-0.3321,0.8393,0.4031,-0.3342,0.8520,0.4172,-0.3359,0.8445,-0.1473,0.0150,-0.3556,Normal,,""
10.6626,4.1449,5.3721,0.0000,0.0000,0.4293,-0.3324,0.8398,0.4019,-0.3345,0.8524,0.4160,-0.3362,0.8449,-0.1472,0.0150,-0.3557,Normal,,""
10.6738,4.1450,5.3669,0.0000,0.0000,0.4284,-0.3327,0.8401,0.4010,-0.3347,0.8527,0.4151,-0.3365,0.8453,-0.1471,0.0150,-0.3557,Normal,,""
10.6864,4.1503,5.3552,0.0000,0.0000,0.4273,-0.3333,0.8404,0.3999,-0.3353,0.8530,0.4140,-0.3370,0.8456,-0.1470,0.0150,-0.3557,Normal,,""
10.6957,4.1456,5.3498,0.0000,0.0000,0.4269,-0.3335,0.8406,0.3994,-0.3355,0.8532,0.4136,-0.3372,0.8457,-0.1469,0.0151,-0.3558,Normal,,""
10.7069,4.1415,5.3460,0.0000,0.0000,0.4262,-0.3336,0.8409,0.3987,-0.3356,0.8535,0.4129,-0.3373,0.8460,-0.1469,0.0151,-0.3558,Normal,,""
10.7197,4.1357,5.3521,0.0000,0.0000,0.4244,-0.3344,0.8415,0.3969,-0.3364,0.8540,0.4110,-0.3381,0.8466,-0.1468,0.0151,-0.3559,Normal,,""
10.7293,4.1351,5.3550,0.0000,0.0000,0.4238,-0.3344,0.8418,0.3963,-0.3364,0.8543,0.4104,-0.3381,0.8469,-0.1468,0.0151,-0.3559,Normal,,""
10.7404,4.1347,5.3509,0.0000,0.0000,0.4227,-0.3345,0.8422,0.3952,-0.3365,0.8547,0.4094,-0.3382,0.8473,-0.1468,0.0151,-0.3559,Normal,,""
10.7520,4.1311,5.3470,0.0000,0.0000,0.4222,-0.3345,0.8425,0.3947,-0.3364,0.8550,0.4088,-0.3382,0.8476,-0.1468,0.0152,-0.3560,Normal,,""
10.7627,4.1254,5.3417,0.0000,0.0000,0.4213,-0.3346,0.8429,0.3919,-0.3367,0.8562,0.4071,-0.3386,0.8483,-0.1467,0.0153,-0.3560,Normal,,""
10.7736,4.1245,5.3437,0.0000,0.0000,0.4215,-0.3345,0.8429,0.3901,-0.3366,0.8570,0.4063,-0.3387,0.8487,-0.1467,0.0153,-0.3560,Normal,,""
10.7852,4.1222,5.3460,0.0000,0.0000,0.4219,-0.3340,0.8429,0.3885,-0.3363,0.8579,0.4057,-0.3385,0.8490,-0.1467,0.0153,-0.3560,Normal,,""
10.7964,4.1200,5.3503,0.0000,0.0000,0.4225,-0.3336,0.8427,0.3851,-0.3361,0.8595,0.4044,-0.3386,0.8496,-0.1467,0.0154,-0.3561,Normal,,""
10.8071,4.1170,5.3520,0.0000,0.0000,0.4228,-0.3333,0.8427,0.3832,-0.3360,0.8604,0.4037,-0.3386,0.8500,-0.1468,0.0154,-0.3561,Normal,,""
10.8187,4.1145,5.3529,0.0000,0.0000,0.4228,-0.3329,0.8429,0.3812,-0.3357,0.8614,0.4027,-0.3384,0.8505,-0.1468,0.0155,-0.3561,Normal,,""
10.8296,4.1202,5.3483,0.0000,0.0000,0.4238,-0.3325,0.8425,0.3781,-0.3355,0.8628,0.4018,-0.3386,0.8509,-0.1468,0.0155,-0.3561,Normal,,""
10.8404,4.1238,5.3442,0.0000,0.0000,0.4240,-0.3322,0.8425,0.3762,-0.3354,0.8637,0.4009,-0.3386,0.8513,-0.1468,0.0156,-0.3561,Normal,,""
10.8521,4.1295,5.3424,0.0000,0.0000,0.4244,-0.3323,0.8423,0.3747,-0.3355,0.8643,0.4005,-0.3388,0.8514,-0.1468,0.0157,-0.3561,Normal,,""
10.8629,4.1373,5.3488,0.0000,0.0000,0.4253,-0.3319,0.8420,0.3717,-0.3354,0.8656,0.3995,-0.3390,0.8518,-0.1469,0.0157,-0.3561,Normal,,""
10.8739,4.1423,5.3558,0.0000,0.0000,0.4256,-0.3316,0.8420,0.3702,-0.3352,0.8664,0.3989,-0.3390,0.8520,-0.1469,0.0157,-0.3561,Normal,,""
10.8856,4.1461,5.3580,0.0000,0.0000,0.4255,-0.3316,0.8420,0.3682,-0.3354,0.8672,0.3979,-0.3392,0.8524,-0.1470,0.0158,-0.3562,Normal,,""
10.8963,4.1483,5.3655,0.0000,0.0000,0.4258,-0.3314,0.8420,0.3651,-0.3353,0.8685,0.3966,-0.3394,0.8529,-0.1470,0.0158,-0.3562,Normal,,""
10.9073,4.1562,5.3701,0.0000,0.0000,0.4258,-0.3311,0.8421,0.3635,-0.3351,0.8693,0.3958,-0.3393,0.8533,-0.1471,0.0158,-0.3561,Normal,,""
10.9188,4.1624,5.3778,0.0000,0.0000,0.4258,-0.3309,0.8421,0.3619,-0.3349,0.8700,0.3951,-0.3393,0.8537,-0.1472,0.0159,-0.3561,Normal,,""
10.9296,4.1606,5.3904,0.0000,0.0000,0.4262,-0.3306,0.8420,0.3595,-0.3348,0.8710,0.3942,-0.3394,0.8541,-0.1472,0.0159,-0.3561,Normal,,""
10.9408,4.1633,5.3946,0.0000,0.0000,0.4263,-0.3306,0.8420,0.3582,-0.3349,0.8715,0.3936,-0.3396,0.8543,-0.1473,0.0159,-0.3561,Normal,,""
10.9522,4.1702,5.3989,0.0000,0.0000,0.4264,-0.3306,0.8419,0.3558,-0.3350,0.8724,0.3926,-0.3399,0.8546,-0.1474,0.0160,-0.3561,Normal,,""
10.9630,4.1749,5.3989,0.0000,0.0000,0.4262,-0.3306,0.8421,0.3544,-0.3351,0.8730,0.3917,-0.3401,0.8549,-0.1475,0.0160,-0.3561,Normal,,""
10.9741,4.1800,5.3988,0.0000,0.0000,0.4261,-0.3305,0.8422,0.3533,-0.3350,0.8735,0.3912,-0.3400,0.8552,-0.1476,0.0160,-0.3561,Normal,,""
10.9858,4.1872,5.4070,0.0000,0.0000,0.4258,-0.3305,0.8423,0.3509,-0.3352,0.8744,0.3899,-0.3404,0.8557,-0.1478,0.0161,-0.3561,Normal,,""
10.9972,4.1896,5.4060,0.0000,0.0000,0.4254,-0.3306,0.8425,0.3495,-0.3353,0.8749,0.3890,-0.3405,0.8560,-0.1479,0.0161,-0.3560,Normal,,""
11.0076,4.1900,5.4049,0.0000,0.0000,0.4250,-0.3305,0.8427,0.3483,-0.3352,0.8754,0.3883,-0.3405,0.8563,-0.1480,0.0161,-0.3560,Normal,,""
11.0191,4.1818,5.4042,0.0000,0.0000,0.4245,-0.3307,0.8429,0.3462,-0.3356,0.8761,0.3870,-0.3410,0.8567,-0.1481,0.0162,-0.3560,Normal,,""
11.0307,4.1747,5.4022,0.0000,0.0000,0.4238,-0.3310,0.8431,0.3447,-0.3358,0.8766,0.3859,-0.3413,0.8571,-0.1482,0.0162,-0.3560,Normal,,""
11.0412,4.1765,5.4010,0.0000,0.0000,0.4230,-0.3307,0.8436,0.3433,-0.3356,0.8772,0.3849,-0.3411,0.8576,-0.1484,0.0162,-0.3560,Normal,,""
11.0530,4.1827,5.4076,0.0000,0.0000,0.4219,-0.3309,0.8441,0.3409,-0.3358,0.8781,0.3832,-0.3414,0.8583,-0.1485,0.0163,-0.3560,Normal,,""
11.0635,4.1867,5.4052,0.0000,0.0000,0.4209,-0.3308,0.8447,0.3392,-0.3357,0.8788,0.3818,-0.3414,0.8589,-0.1486,0.0163,-0.3560,Normal,,""
11.0744,4.1886,5.4032,0.0000,0.0000,0.4203,-0.3305,0.8451,0.3381,-0.3354,0.8793,0.3810,-0.3412,0.8593,-0.1487,0.0163,-0.3560,Normal,,""
11.0862,4.1876,5.3788,0.0000,0.0000,0.4193,-0.3305,0.8455,0.3362,-0.3355,0.8800,0.3796,-0.3413,0.8599,-0.1489,0.0165,-0.3560,Normal,,""
11.0968,4.1860,5.3736,0.0000,0.0000,0.4186,-0.3305,0.8459,0.3350,-0.3355,0.8805,0.3786,-0.3413,0.8603,-0.1490,0.0165,-0.3559,Normal,,""
11.1078,4.1867,5.3704,0.0000,0.0000,0.4182,-0.3301,0.8463,0.3342,-0.3351,0.8809,0.3780,-0.3410,0.8607,-0.1491,0.0165,-0.3559,Normal,,""
11.1198,4.1885,5.3740,0.0000,0.0000,0.4173,-0.3300,0.8467,0.3327,-0.3350,0.8815,0.3769,-0.3409,0.8612,-0.1493,0.0166,-0.3559,Normal,,""
11.1302,4.1893,5.3700,0.0000,0.0000,0.4164,-0.3297,0.8473,0.3313,-0.3348,0.8821,0.3757,-0.3407,0.8618,-0.1495,0.0167,-0.3559,Normal,,""
11.1414,4.1889,5.3660,0.0000,0.0000,0.4157,-0.3295,0.8477,0.3303,-0.3345,0.8826,0.3749,-0.3405,0.8623,-0.1496,0.0167,-0.3559,Normal,,""
11.1530,4.1828,5.3644,0.0000,0.0000,0.4143,-0.3295,0.8484,0.3283,-0.3345,0.8833,0.3733,-0.3406,0.8629,-0.1497,0.0168,-0.3559,Normal,,""
11.1635,4.1782,5.3548,0.0000,0.0000,0.4131,-0.3295,0.8490,0.3267,-0.3345,0.8839,0.3719,-0.3406,0.8635,-0.1499,0.0168,-0.3559,Normal,,""
11.1747,4.1752,5.3422,0.0000,0.0000,0.4118,-0.3295,0.8496,0.3250,-0.3346,0.8845,0.3704,-0.3407,0.8641,-0.1500,0.0168,-0.3559,Normal,,""
11.1860,4.1794,5.3408,0.0000,0.0000,0.4108,-0.3293,0.8502,0.3237,-0.3343,0.8851,0.3692,-0.3405,0.8647,-0.1502,0.0169,-0.3559,Normal,,""
11.1972,4.1834,5.3436,0.0000,0.0000,0.4099,-0.3293,0.8506,0.3225,-0.3344,0.8856,0.3682,-0.3405,0.8652,-0.1503,0.0169,-0.3559,Normal,,""
11.2083,4.1713,5.3507,0.0000,0.0000,0.4090,-0.3295,0.8510,0.3212,-0.3345,0.8860,0.3671,-0.3407,0.8655,-0.1504,0.0169,-0.3559,Normal,,""
11.2201,4.1674,5.3597,0.0000,0.0000,0.4078,-0.3295,0.8515,0.3198,-0.3345,0.8865,0.3658,-0.3408,0.8661,-0.1505,0.0169,-0.3559,Normal,,""
11.2307,4.1643,5.3665,0.0000,0.0000,0.4074,-0.3296,0.8517,0.3192,-0.3346,0.8866,0.3653,-0.3409,0.8662,-0.1506,0.0169,-0.3559,Normal,,""
11.2414,4.1650,5.3627,0.0000,0.0000,0.4065,-0.3299,0.8520,0.3181,-0.3349,0.8870,0.3643,-0.3412,0.8665,-0.1506,0.0169,-0.3559,Normal,,""
11.2529,4.1648,5.3627,0.0000,0.0000,0.4064,-0.3300,0.8520,0.3177,-0.3350,0.8870,0.3640,-0.3413,0.8666,-0.1507,0.0169,-0.3560,Normal,,""
11.2640,4.1644,5.3624,0.0000,0.0000,0.4065,-0.3299,0.8520,0.3178,-0.3348,0.8871,0.3642,-0.3412,0.8666,-0.1506,0.0170,-0.3560,Normal,,""
11.2749,4.1620,5.3606,0.0000,0.0000,0.4069,-0.3298,0.8518,0.3179,-0.3347,0.8871,0.3644,-0.3411,0.8665,-0.1505,0.0170,-0.3561,Normal,,""
11.2864,4.1603,5.3653,0.0000,0.0000,0.4080,-0.3295,0.8514,0.3189,-0.3343,0.8869,0.3655,-0.3408,0.8662,-0.1505,0.0171,-0.3562,Normal,,""
11.2982,4.1685,5.3597,0.0000,0.0000,0.4089,-0.3291,0.8512,0.3196,-0.3340,0.8868,0.3662,-0.3404,0.8660,-0.1503,0.0171,-0.3562,Normal,,""
11.3083,4.1737,5.3517,0.0000,0.0000,0.4097,-0.3287,0.8509,0.3203,-0.3336,0.8866,0.3670,-0.3400,0.8658,-0.1502,0.0172,-0.3563,Normal,,""
11.3197,4.1780,5.3504,0.0000,0.0000,0.4109,-0.3283,0.8506,0.3214,-0.3331,0.8864,0.3681,-0.3396,0.8655,-0.1501,0.0172,-0.3564,Normal,,""
11.3306,4.1826,5.3495,0.0000,0.0000,0.4117,-0.3278,0.8503,0.3222,-0.3327,0.8863,0.3690,-0.3392,0.8653,-0.1500,0.0173,-0.3564,Normal,,""
11.3420,4.1807,5.3593,0.0000,0.0000,0.4123,-0.3275,0.8502,0.3226,-0.3323,0.8863,0.3695,-0.3388,0.8653,-0.1499,0.0173,-0.3565,Normal,,""
11.3532,4.1762,5.3585,0.0000,0.0000,0.4128,-0.3272,0.8500,0.3231,-0.3320,0.8862,0.3700,-0.3386,0.8652,-0.1498,0.0175,-0.3566,Normal,,""
11.3643,4.1737,5.3601,0.0000,0.0000,0.4130,-0.3268,0.8501,0.3230,-0.3317,0.8864,0.3700,-0.3382,0.8653,-0.1498,0.0175,-0.3567,Normal,,""
11.3753,4.1714,5.3624,0.0000,0.0000,0.4132,-0.3265,0.8501,0.3232,-0.3313,0.8865,0.3702,-0.3379,0.8653,-0.1497,0.0176,-0.3567,Normal,,""
