timestamp_sec,left_pupil_mm,right_pupil_mm,left_blink,right_blink,left_gaze_x,left_gaze_y,left_gaze_z,right_gaze_x,right_gaze_y,right_gaze_z,combined_gaze_x,combined_gaze_y,combined_gaze_z,origin_x,origin_y,origin_z,light_condition,event_name,stimulus_event
40.6334,6.1533,8.3774,0.0000,0.0000,0.9469,-0.2712,0.1728,0.8765,-0.2784,0.3928,0.9140,-0.2971,0.2763,0.1406,0.0183,-0.1304,Dark,,""
40.6445,6.1567,8.3817,0.0000,0.0000,0.9469,-0.2711,0.1726,0.8765,-0.2784,0.3927,0.9140,-0.2971,0.2762,0.1406,0.0183,-0.1304,Dark,,""
40.6558,6.1594,8.3766,0.0000,0.0000,0.9469,-0.2713,0.1727,0.8764,-0.2786,0.3929,0.9139,-0.2973,0.2763,0.1406,0.0183,-0.1304,Dark,,""
40.6667,6.1551,8.3801,0.0000,0.0000,0.9469,-0.2713,0.1722,0.8765,-0.2787,0.3926,0.9140,-0.2974,0.2760,0.1406,0.0183,-0.1304,Dark,,""
40.6781,6.1543,8.3852,0.0000,0.0000,0.9470,-0.2714,0.1720,0.8765,-0.2788,0.3925,0.9140,-0.2975,0.2758,0.1406,0.0183,-0.1304,Dark,,""
40.6892,6.1535,8.3918,0.0000,0.0000,0.9470,-0.2714,0.1719,0.8764,-0.2788,0.3926,0.9140,-0.2975,0.2758,0.1406,0.0183,-0.1304,Dark,,""
40.7008,6.1565,8.4000,0.0000,0.0000,0.9469,-0.2715,0.1720,0.8763,-0.2789,0.3929,0.9139,-0.2976,0.2760,0.1406,0.0183,-0.1304,Dark,,""
40.7112,6.1553,8.4008,0.0000,0.0000,0.9469,-0.2717,0.1721,0.8761,-0.2791,0.3931,0.9138,-0.2978,0.2761,0.1407,0.0182,-0.1304,Dark,,""
40.7225,6.1540,8.4000,0.0000,0.0000,0.9469,-0.2717,0.1719,0.8761,-0.2791,0.3931,0.9138,-0.2979,0.2760,0.1407,0.0183,-0.1304,Dark,,""
40.7335,6.1438,8.3926,0.0000,0.0000,0.9468,-0.2720,0.1720,0.8759,-0.2795,0.3934,0.9137,-0.2982,0.2762,0.1407,0.0182,-0.1304,Dark,,""
40.7447,6.1488,8.3875,0.0000,0.0000,0.9467,-0.2723,0.1720,0.8757,-0.2797,0.3935,0.9135,-0.2985,0.2763,0.1407,0.0182,-0.1303,Dark,,""
40.7560,6.1533,8.3859,0.0000,0.0000,0.9467,-0.2725,0.1718,0.8756,-0.2800,0.3936,0.9135,-0.2988,0.2762,0.1407,0.0182,-0.1303,Dark,,""
40.7673,6.1532,8.3875,0.0000,0.0000,0.9467,-0.2726,0.1717,0.8756,-0.2800,0.3936,0.9135,-0.2989,0.2761,0.1407,0.0182,-0.1303,Dark,,""
40.7781,6.1582,8.3892,0.0000,0.0000,0.9467,-0.2726,0.1716,0.8756,-0.2800,0.3936,0.9135,-0.2989,0.2761,0.1407,0.0182,-0.1303,Dark,,""
40.7893,6.1606,8.4051,0.0000,0.0000,0.9467,-0.2724,0.1719,0.8753,-0.2798,0.3943,0.9134,-0.2987,0.2766,0.1407,0.0182,-0.1303,Dark,,""
40.8008,6.1600,8.4026,0.0000,0.0000,0.9467,-0.2723,0.1723,0.8751,-0.2797,0.3948,0.9133,-0.2986,0.2770,0.1407,0.0182,-0.1303,Dark,,""
40.8115,6.1627,8.3999,0.0000,0.0000,0.9466,-0.2725,0.1726,0.8749,-0.2798,0.3953,0.9131,-0.2988,0.2774,0.1408,0.0183,-0.1303,Dark,,""
40.8233,6.1613,8.3963,0.0000,0.0000,0.9465,-0.2724,0.1730,0.8746,-0.2798,0.3961,0.9129,-0.2988,0.2781,0.1408,0.0183,-0.1303,Dark,,""
40.8342,6.1586,8.3915,0.0000,0.0000,0.9464,-0.2727,0.1733,0.8743,-0.2800,0.3964,0.9127,-0.2990,0.2784,0.1408,0.0183,-0.1303,Dark,,""
40.8454,6.1566,8.3884,0.0000,0.0000,0.9463,-0.2729,0.1732,0.8742,-0.2802,0.3966,0.9127,-0.2992,0.2784,0.1408,0.0183,-0.1303,Dark,,""
40.8566,6.1514,8.3995,0.0000,0.0000,0.9462,-0.2730,0.1736,0.8738,-0.2802,0.3973,0.9124,-0.2994,0.2790,0.1408,0.0183,-0.1303,Dark,"Start","Start Short Red sphere for 0.5 seconds in (0.73, 0.00, 2.00) test_case_id=3"
40.8678,6.1490,8.3989,0.0000,0.0000,0.9462,-0.2730,0.1738,0.8737,-0.2802,0.3977,0.9123,-0.2994,0.2793,0.1409,0.0183,-0.1303,Dark,,""
40.8786,6.1470,8.3983,0.0000,0.0000,0.9461,-0.2732,0.1741,0.8734,-0.2805,0.3982,0.9121,-0.2997,0.2797,0.1409,0.0183,-0.1303,Dark,,""
40.8898,6.1398,8.4021,0.0000,0.0000,0.9458,-0.2736,0.1748,0.8728,-0.2808,0.3992,0.9118,-0.3000,0.2805,0.1409,0.0183,-0.1303,Dark,,""
40.9008,6.1353,8.4051,0.0000,0.0000,0.9459,-0.2735,0.1745,0.8729,-0.2807,0.3991,0.9118,-0.2999,0.2803,0.1409,0.0183,-0.1303,Dark,,""
40.9120,6.1320,8.4008,0.0000,0.0000,0.9458,-0.2737,0.1750,0.8726,-0.2809,0.3997,0.9116,-0.3002,0.2808,0.1410,0.0183,-0.1303,Dark,,""
40.9233,6.1283,8.3983,0.0000,0.0000,0.9455,-0.2741,0.1757,0.8720,-0.2813,0.4007,0.9112,-0.3006,0.2817,0.1410,0.0183,-0.1303,Dark,,""
40.9341,6.1322,8.3978,0.0000,0.0000,0.9452,-0.2746,0.1766,0.8713,-0.2817,0.4018,0.9107,-0.3011,0.2828,0.1410,0.0182,-0.1303,Dark,,""
40.9458,6.1360,8.3971,0.0000,0.0000,0.9452,-0.2747,0.1764,0.8713,-0.2818,0.4018,0.9107,-0.3012,0.2826,0.1410,0.0182,-0.1303,Dark,,""
40.9565,6.1357,8.3709,0.0000,0.0000,0.9449,-0.2752,0.1775,0.8705,-0.2823,0.4032,0.9101,-0.3018,0.2839,0.1410,0.0182,-0.1303,Dark,,""
40.9676,6.1329,8.3614,0.0000,0.0000,0.9448,-0.2752,0.1776,0.8703,-0.2823,0.4035,0.9101,-0.3018,0.2841,0.1410,0.0182,-0.1303,Dark,,""
40.9789,6.1302,8.3692,0.0000,0.0000,0.9447,-0.2754,0.1778,0.8701,-0.2825,0.4039,0.9099,-0.3020,0.2844,0.1411,0.0182,-0.1303,Dark,,""
40.9900,6.1500,8.3787,0.0000,0.0000,0.9446,-0.2755,0.1783,0.8697,-0.2825,0.4047,0.9097,-0.3021,0.2850,0.1411,0.0182,-0.1303,Dark,,""
41.0012,6.1403,8.3812,0.0000,0.0000,0.9445,-0.2757,0.1786,0.8694,-0.2827,0.4052,0.9095,-0.3023,0.2854,0.1411,0.0181,-0.1303,Dark,,""
41.0121,6.1322,8.3904,0.0000,0.0000,0.9445,-0.2757,0.1787,0.8693,-0.2827,0.4055,0.9094,-0.3023,0.2856,0.1411,0.0181,-0.1303,Dark,,""
41.0234,6.1342,8.4031,0.0000,0.0000,0.9445,-0.2755,0.1788,0.8692,-0.2825,0.4059,0.9094,-0.3022,0.2859,0.1410,0.0181,-0.1303,Dark,,""
41.0343,6.1264,8.4088,0.0000,0.0000,0.9445,-0.2755,0.1790,0.8690,-0.2825,0.4062,0.9093,-0.3022,0.2862,0.1411,0.0181,-0.1303,Dark,,""
41.0460,6.1166,8.4045,0.0000,0.0000,0.9446,-0.2752,0.1791,0.8689,-0.2821,0.4067,0.9093,-0.3019,0.2865,0.1411,0.0182,-0.1303,Dark,,""
41.0574,6.1121,8.3908,0.0000,0.0000,0.9446,-0.2750,0.1792,0.8689,-0.2819,0.4069,0.9093,-0.3018,0.2866,0.1411,0.0182,-0.1303,Dark,,""
41.0680,6.1089,8.3794,0.0000,0.0000,0.9446,-0.2750,0.1795,0.8688,-0.2817,0.4073,0.9092,-0.3016,0.2869,0.1411,0.0182,-0.1303,Dark,,""
41.0790,6.1073,8.3578,0.0000,0.0000,0.9446,-0.2749,0.1795,0.8687,-0.2816,0.4074,0.9092,-0.3016,0.2870,0.1411,0.0182,-0.1304,Dark,,""
41.0901,6.1057,8.3517,0.0000,0.0000,0.9446,-0.2750,0.1794,0.8687,-0.2817,0.4075,0.9092,-0.3017,0.2870,0.1411,0.0182,-0.1304,Dark,,""
41.1012,6.1104,8.3625,0.0000,0.0000,0.9445,-0.2753,0.1793,0.8686,-0.2821,0.4074,0.9091,-0.3020,0.2869,0.1412,0.0182,-0.1304,Dark,,""
41.1130,6.1263,8.3520,0.0000,0.0000,0.9445,-0.2755,0.1788,0.8686,-0.2824,0.4072,0.9091,-0.3023,0.2865,0.1412,0.0182,-0.1304,Dark,,""
41.1235,6.1361,8.3610,0.0000,0.0000,0.9445,-0.2757,0.1785,0.8686,-0.2826,0.4070,0.9091,-0.3025,0.2863,0.1412,0.0182,-0.1304,Dark,,""
41.1347,6.1405,8.3668,0.0000,0.0000,0.9445,-0.2758,0.1783,0.8686,-0.2826,0.4069,0.9092,-0.3026,0.2861,0.1412,0.0182,-0.1304,Dark,,""
41.1460,6.1413,8.3648,0.0000,0.0000,0.9446,-0.2759,0.1779,0.8687,-0.2827,0.4067,0.9092,-0.3027,0.2858,0.1412,0.0182,-0.1304,Dark,,""
41.1576,6.1391,8.3621,0.0000,0.0000,0.9446,-0.2759,0.1778,0.8687,-0.2828,0.4067,0.9092,-0.3028,0.2858,0.1412,0.0182,-0.1305,Dark,,""
41.1680,6.1337,8.3588,0.0000,0.0000,0.9447,-0.2758,0.1776,0.8687,-0.2827,0.4067,0.9093,-0.3027,0.2856,0.1412,0.0182,-0.1305,Dark,,""
41.1792,6.1278,8.3373,0.0000,0.0000,0.9447,-0.2758,0.1772,0.8688,-0.2826,0.4065,0.9094,-0.3026,0.2854,0.1412,0.0182,-0.1305,Dark,,""
41.1904,6.1266,8.3343,0.0000,0.0000,0.9449,-0.2755,0.1769,0.8690,-0.2824,0.4063,0.9095,-0.3024,0.2851,0.1411,0.0182,-0.1305,Dark,,""
41.2016,6.1302,8.3327,0.0000,0.0000,0.9450,-0.2753,0.1765,0.8692,-0.2823,0.4060,0.9097,-0.3023,0.2847,0.1411,0.0182,-0.1306,Dark,,""
41.2137,6.1249,8.3123,0.0000,0.0000,0.9452,-0.2749,0.1761,0.8694,-0.2818,0.4058,0.9099,-0.3018,0.2844,0.1411,0.0182,-0.1306,Dark,,""
41.2237,6.1175,8.2972,0.0000,0.0000,0.9453,-0.2744,0.1761,0.8695,-0.2814,0.4059,0.9101,-0.3014,0.2845,0.1411,0.0183,-0.1306,Dark,,""
41.2347,6.1041,8.2848,0.0000,0.0000,0.9454,-0.2741,0.1761,0.8695,-0.2810,0.4061,0.9102,-0.3011,0.2846,0.1411,0.0183,-0.1306,Dark,,""
41.2465,6.0832,8.2271,0.0000,0.0000,0.9455,-0.2736,0.1763,0.8695,-0.2805,0.4065,0.9102,-0.3006,0.2849,0.1411,0.0183,-0.1306,Dark,,""
41.2574,6.0767,8.1978,0.0000,0.0000,0.9456,-0.2733,0.1762,0.8696,-0.2802,0.4066,0.9103,-0.3003,0.2849,0.1410,0.0183,-0.1306,Dark,,""
41.2683,6.0638,8.1757,0.0000,0.0000,0.9457,-0.2732,0.1762,0.8696,-0.2801,0.4067,0.9103,-0.3002,0.2849,0.1410,0.0183,-0.1306,Dark,,""
41.2794,6.0443,8.1255,0.0000,0.0000,0.9457,-0.2731,0.1762,0.8695,-0.2799,0.4069,0.9103,-0.3001,0.2851,0.1410,0.0183,-0.1307,Dark,,""
41.2907,6.0370,8.0956,0.0000,0.0000,0.9458,-0.2728,0.1762,0.8696,-0.2796,0.4070,0.9104,-0.2998,0.2851,0.1410,0.0183,-0.1307,Dark,,""
41.3018,6.0145,8.0727,0.0000,0.0000,0.9458,-0.2728,0.1762,0.8695,-0.2796,0.4071,0.9104,-0.2998,0.2852,0.1410,0.0183,-0.1307,Dark,,""
41.3128,5.9969,8.0443,0.0000,0.0000,0.9458,-0.2728,0.1764,0.8694,-0.2796,0.4073,0.9103,-0.2998,0.2853,0.1410,0.0183,-0.1307,Dark,,""
41.3241,5.9845,8.0008,0.0000,0.0000,0.9457,-0.2725,0.1770,0.8692,-0.2792,0.4080,0.9102,-0.2995,0.2860,0.1410,0.0183,-0.1307,Dark,,""
41.3355,5.9729,7.9848,0.0000,0.0000,0.9458,-0.2726,0.1768,0.8692,-0.2793,0.4079,0.9102,-0.2996,0.2858,0.1411,0.0183,-0.1307,Dark,,""
41.3462,5.9494,7.9324,0.0000,0.0000,0.9455,-0.2728,0.1777,0.8687,-0.2795,0.4089,0.9099,-0.2998,0.2868,0.1411,0.0183,-0.1307,Dark,,""
41.3577,5.9364,7.9079,0.0000,0.0000,0.9454,-0.2730,0.1781,0.8685,-0.2797,0.4093,0.9097,-0.3000,0.2872,0.1411,0.0183,-0.1307,Dark,"Stop","Stop Short Red sphere in (0.73, 0.00, 2.00) test_case_id=3"
41.3687,5.9205,7.8895,0.0000,0.0000,0.9454,-0.2730,0.1779,0.8685,-0.2797,0.4092,0.9097,-0.3001,0.2871,0.1411,0.0183,-0.1307,Dark,,""
41.3799,5.8868,7.8576,0.0000,0.0000,0.9452,-0.2732,0.1788,0.8680,-0.2798,0.4102,0.9093,-0.3002,0.2880,0.1411,0.0183,-0.1307,Dark,,""
41.3907,5.8700,7.8551,0.0000,0.0000,0.9451,-0.2733,0.1793,0.8677,-0.2799,0.4107,0.9091,-0.3003,0.2886,0.1411,0.0183,-0.1307,Dark,,""
41.4019,5.8689,7.8543,0.0000,0.0000,0.9451,-0.2733,0.1793,0.8678,-0.2798,0.4107,0.9092,-0.3003,0.2885,0.1411,0.0183,-0.1307,Dark,,""
41.4131,5.8636,7.8183,0.0000,0.0000,0.9451,-0.2729,0.1798,0.8676,-0.2794,0.4114,0.9091,-0.2999,0.2892,0.1411,0.0183,-0.1307,Dark,,""
41.4256,5.8597,7.8030,0.0000,0.0000,0.9451,-0.2728,0.1800,0.8675,-0.2793,0.4116,0.9091,-0.2998,0.2894,0.1411,0.0183,-0.1307,Dark,,""
41.4356,5.8561,7.7909,0.0000,0.0000,0.9451,-0.2729,0.1800,0.8674,-0.2794,0.4117,0.9090,-0.2999,0.2894,0.1411,0.0183,-0.1307,Dark,,""
41.4464,5.8362,7.7838,0.0000,0.0000,0.9449,-0.2729,0.1807,0.8670,-0.2794,0.4125,0.9088,-0.2999,0.2902,0.1412,0.0183,-0.1307,Dark,,""
41.4579,5.8238,7.7853,0.0000,0.0000,0.9449,-0.2728,0.1807,0.8670,-0.2793,0.4126,0.9088,-0.2999,0.2902,0.1412,0.0182,-0.1307,Dark,,""
41.4687,5.8147,7.7764,0.0000,0.0000,0.9448,-0.2731,0.1812,0.8666,-0.2795,0.4133,0.9085,-0.3001,0.2908,0.1412,0.0182,-0.1307,Dark,,""
41.4798,5.8081,7.7741,0.0000,0.0000,0.9447,-0.2731,0.1818,0.8663,-0.2794,0.4140,0.9083,-0.3001,0.2915,0.1412,0.0183,-0.1307,Dark,,""
41.4911,5.8038,7.7720,0.0000,0.0000,0.9447,-0.2729,0.1817,0.8663,-0.2793,0.4141,0.9083,-0.2999,0.2915,0.1412,0.0182,-0.1307,Dark,,""
41.5021,5.8055,7.7574,0.0000,0.0000,0.9445,-0.2731,0.1827,0.8657,-0.2793,0.4153,0.9079,-0.3001,0.2926,0.1412,0.0182,-0.1307,Dark,,""
41.5134,5.8060,7.7522,0.0000,0.0000,0.9445,-0.2730,0.1825,0.8658,-0.2792,0.4153,0.9080,-0.3000,0.2925,0.1413,0.0182,-0.1307,Dark,,""
41.5244,5.8054,7.7478,0.0000,0.0000,0.9444,-0.2732,0.1831,0.8654,-0.2793,0.4160,0.9077,-0.3002,0.2932,0.1413,0.0182,-0.1307,Dark,,""
41.5355,5.8074,7.7383,0.0000,0.0000,0.9443,-0.2732,0.1836,0.8651,-0.2793,0.4167,0.9075,-0.3002,0.2938,0.1413,0.0182,-0.1307,Dark,,""
41.5466,5.8076,7.7350,0.0000,0.0000,0.9441,-0.2734,0.1842,0.8647,-0.2795,0.4173,0.9072,-0.3004,0.2944,0.1413,0.0182,-0.1307,Dark,,""
41.5579,5.8035,7.7327,0.0000,0.0000,0.9440,-0.2736,0.1847,0.8644,-0.2796,0.4179,0.9070,-0.3006,0.2949,0.1413,0.0182,-0.1307,Dark,,""
41.5687,5.7831,7.7090,0.0000,0.0000,0.9438,-0.2737,0.1852,0.8640,-0.2797,0.4186,0.9068,-0.3007,0.2956,0.1414,0.0182,-0.1307,Dark,,""
41.5799,5.7757,7.6996,0.0000,0.0000,0.9436,-0.2742,0.1857,0.8636,-0.2801,0.4192,0.9064,-0.3011,0.2961,0.1414,0.0182,-0.1307,Dark,,""
41.5911,5.7759,7.6926,0.0000,0.0000,0.9433,-0.2745,0.1863,0.8632,-0.2804,0.4199,0.9061,-0.3015,0.2968,0.1414,0.0182,-0.1307,Dark,,""
41.6024,5.7799,7.6972,0.0000,0.0000,0.9430,-0.2751,0.1872,0.8625,-0.2809,0.4209,0.9056,-0.3021,0.2977,0.1414,0.0181,-0.1307,Dark,,""
41.6134,5.7829,7.7019,0.0000,0.0000,0.9428,-0.2754,0.1876,0.8621,-0.2812,0.4215,0.9053,-0.3024,0.2982,0.1414,0.0181,-0.1307,Dark,,""
41.6247,5.7941,7.7133,0.0000,0.0000,0.9427,-0.2758,0.1877,0.8619,-0.2816,0.4218,0.9051,-0.3028,0.2984,0.1414,0.0181,-0.1307,Dark,,""
41.6358,5.7973,7.7191,0.0000,0.0000,0.9427,-0.2758,0.1877,0.8618,-0.2816,0.4219,0.9051,-0.3028,0.2985,0.1414,0.0181,-0.1307,Dark,,""
41.6468,5.7997,7.7191,0.0000,0.0000,0.9427,-0.2759,0.1876,0.8618,-0.2816,0.4219,0.9051,-0.3029,0.2985,0.1414,0.0180,-0.1307,Dark,,""
41.6584,5.8316,7.7287,0.0000,0.0000,0.9427,-0.2757,0.1878,0.8617,-0.2814,0.4223,0.9051,-0.3027,0.2987,0.1414,0.0180,-0.1307,Dark,,""
41.6698,5.8262,7.7366,0.0000,0.0000,0.9427,-0.2757,0.1879,0.8616,-0.2814,0.4225,0.9050,-0.3028,0.2989,0.1415,0.0180,-0.1307,Dark,,""
41.6806,5.8208,7.7385,0.0000,0.0000,0.9426,-0.2759,0.1880,0.8614,-0.2816,0.4228,0.9049,-0.3029,0.2991,0.1415,0.0180,-0.1307,Dark,,""
41.6914,5.8359,7.7396,0.0000,0.0000,0.9424,-0.2760,0.1889,0.8608,-0.2816,0.4239,0.9045,-0.3031,0.3001,0.1415,0.0180,-0.1308,Dark,,""
41.7032,5.8388,7.7384,0.0000,0.0000,0.9423,-0.2761,0.1895,0.8605,-0.2817,0.4245,0.9043,-0.3031,0.3007,0.1415,0.0180,-0.1308,Dark,,""
41.7138,5.8421,7.7424,0.0000,0.0000,0.9422,-0.2761,0.1898,0.8603,-0.2817,0.4249,0.9041,-0.3032,0.3011,0.1415,0.0180,-0.1308,Dark,,""
41.7254,5.8370,7.7597,0.0000,0.0000,0.9422,-0.2759,0.1902,0.8600,-0.2814,0.4256,0.9040,-0.3030,0.3017,0.1415,0.0180,-0.1309,Dark,,""
41.7362,5.8393,7.7707,0.0000,0.0000,0.9421,-0.2757,0.1909,0.8598,-0.2811,0.4264,0.9038,-0.3027,0.3024,0.1416,0.0181,-0.1309,Dark,,""
41.7470,5.8416,7.7727,0.0000,0.0000,0.9421,-0.2755,0.1913,0.8596,-0.2808,0.4269,0.9037,-0.3025,0.3029,0.1416,0.0181,-0.1309,Dark,,""
41.7583,5.8481,7.7646,0.0000,0.0000,0.9419,-0.2756,0.1920,0.8592,-0.2807,0.4278,0.9035,-0.3025,0.3037,0.1416,0.0181,-0.1310,Dark,,""
41.7696,5.8480,7.7566,0.0000,0.0000,0.9418,-0.2758,0.1922,0.8590,-0.2808,0.4281,0.9033,-0.3027,0.3040,0.1416,0.0180,-0.1310,Dark,,""
41.7805,5.8472,7.7700,0.0000,0.0000,0.9416,-0.2762,0.1924,0.8587,-0.2811,0.4284,0.9031,-0.3030,0.3042,0.1416,0.0180,-0.1311,Dark,,""
41.7925,5.9075,7.7854,0.0000,0.0000,0.9415,-0.2763,0.1932,0.8582,-0.2812,0.4294,0.9028,-0.3032,0.3051,0.1416,0.0180,-0.1311,Dark,,""
41.8030,5.9244,7.7878,0.0000,0.0000,0.9413,-0.2765,0.1936,0.8580,-0.2813,0.4299,0.9026,-0.3033,0.3056,0.1416,0.0180,-0.1311,Dark,,""
41.8141,5.9369,7.8060,0.0000,0.0000,0.9412,-0.2764,0.1941,0.8577,-0.2811,0.4304,0.9024,-0.3032,0.3061,0.1416,0.0180,-0.1312,Dark,,""
41.8262,5.9473,7.8194,0.0000,0.0000,0.9410,-0.2765,0.1950,0.8572,-0.2810,0.4316,0.9020,-0.3032,0.3072,0.1416,0.0181,-0.1312,Dark,,""
41.8361,5.9386,7.8193,0.0000,0.0000,0.9409,-0.2765,0.1955,0.8569,-0.2810,0.4321,0.9019,-0.3033,0.3077,0.1416,0.0181,-0.1312,Dark,,""
41.8473,5.9320,7.8222,0.0000,0.0000,0.9409,-0.2766,0.1957,0.8568,-0.2809,0.4324,0.9018,-0.3033,0.3080,0.1415,0.0181,-0.1313,Dark,,""
41.8584,5.9515,7.8317,0.0000,0.0000,0.9407,-0.2767,0.1963,0.8564,-0.2808,0.4332,0.9015,-0.3033,0.3087,0.1415,0.0180,-0.1313,Dark,,""
41.8698,5.9439,7.8395,0.0000,0.0000,0.9406,-0.2767,0.1967,0.8562,-0.2807,0.4336,0.9014,-0.3033,0.3091,0.1415,0.0181,-0.1313,Dark,,""
41.8807,5.9375,7.8568,0.0000,0.0000,0.9405,-0.2767,0.1971,0.8560,-0.2806,0.4341,0.9012,-0.3032,0.3096,0.1415,0.0181,-0.1314,Dark,,""
41.8920,5.9468,7.8789,0.0000,0.0000,0.9402,-0.2768,0.1985,0.8554,-0.2805,0.4355,0.9007,-0.3032,0.3110,0.1414,0.0181,-0.1314,Dark,,""
41.9036,5.9430,7.8845,0.0000,0.0000,0.9401,-0.2766,0.1993,0.8551,-0.2801,0.4363,0.9005,-0.3030,0.3118,0.1414,0.0181,-0.1314,Dark,,""
41.9141,5.9410,7.9040,0.0000,0.0000,0.9400,-0.2764,0.2001,0.8548,-0.2796,0.4372,0.9004,-0.3026,0.3127,0.1414,0.0182,-0.1314,Dark,,""
41.9253,5.9612,7.9296,0.0000,0.0000,0.9399,-0.2760,0.2011,0.8545,-0.2788,0.4382,0.9002,-0.3020,0.3138,0.1414,0.0182,-0.1314,Dark,,""
41.9365,5.9721,7.9374,0.0000,0.0000,0.9399,-0.2757,0.2016,0.8545,-0.2782,0.4388,0.9001,-0.3016,0.3144,0.1414,0.0182,-0.1314,Dark,,""
41.9476,5.9812,7.9555,0.0000,0.0000,0.9399,-0.2753,0.2021,0.8544,-0.2776,0.4393,0.9001,-0.3011,0.3149,0.1414,0.0182,-0.1314,Dark,,""
41.9587,5.9880,7.9711,0.0000,0.0000,0.9398,-0.2750,0.2028,0.8542,-0.2770,0.4400,0.9000,-0.3007,0.3156,0.1413,0.0182,-0.1314,Dark,,""
41.9701,5.9896,7.9725,0.0000,0.0000,0.9396,-0.2751,0.2036,0.8538,-0.2771,0.4408,0.8997,-0.3008,0.3164,0.1413,0.0182,-0.1313,Dark,,""
41.9815,5.9906,7.9835,0.0000,0.0000,0.9395,-0.2752,0.2041,0.8536,-0.2770,0.4413,0.8995,-0.3008,0.3169,0.1413,0.0182,-0.1313,Dark,,""
41.9922,5.9910,7.9849,0.0000,0.0000,0.9394,-0.2752,0.2045,0.8534,-0.2769,0.4417,0.8994,-0.3008,0.3173,0.1413,0.0182,-0.1313,Dark,,""
42.0036,5.9917,7.9794,0.0000,0.0000,0.9393,-0.2752,0.2048,0.8532,-0.2769,0.4420,0.8992,-0.3008,0.3176,0.1413,0.0182,-0.1313,Dark,,""
42.0143,5.9920,7.9893,0.0000,0.0000,0.9394,-0.2750,0.2047,0.8534,-0.2767,0.4418,0.8994,-0.3005,0.3175,0.1413,0.0182,-0.1312,Dark,,""
42.0261,5.9977,7.9996,0.0000,0.0000,0.9395,-0.2747,0.2045,0.8537,-0.2765,0.4414,0.8996,-0.3003,0.3171,0.1412,0.0182,-0.1312,Dark,,""
42.0367,5.9987,8.0022,0.0000,0.0000,0.9397,-0.2746,0.2037,0.8541,-0.2765,0.4406,0.8999,-0.3002,0.3163,0.1412,0.0182,-0.1312,Dark,,""
42.0478,5.9994,8.0059,0.0000,0.0000,0.9400,-0.2744,0.2029,0.8547,-0.2765,0.4394,0.9003,-0.3000,0.3153,0.1412,0.0181,-0.1312,Dark,,""
42.0589,6.0044,8.0187,0.0000,0.0000,0.9402,-0.2741,0.2022,0.8555,-0.2763,0.4380,0.9008,-0.2997,0.3142,0.1412,0.0181,-0.1312,Dark,,""
42.0701,6.0079,8.0282,0.0000,0.0000,0.9402,-0.2741,0.2023,0.8556,-0.2764,0.4378,0.9008,-0.2997,0.3142,0.1412,0.0181,-0.1312,Dark,,""
42.0820,6.0182,8.0628,0.0000,0.0000,0.9405,-0.2736,0.2013,0.8564,-0.2761,0.4364,0.9014,-0.2993,0.3129,0.1412,0.0181,-0.1312,Dark,,""
42.0924,6.0279,8.0682,0.0000,0.0000,0.9414,-0.2724,0.1986,0.8579,-0.2751,0.4339,0.9026,-0.2982,0.3104,0.1412,0.0181,-0.1312,Dark,,""
42.1035,6.0253,8.0708,0.0000,0.0000,0.9417,-0.2720,0.1981,0.8583,-0.2748,0.4333,0.9030,-0.2978,0.3098,0.1412,0.0181,-0.1312,Dark,,""
42.1147,6.0189,8.0671,0.0000,0.0000,0.9420,-0.2716,0.1972,0.8588,-0.2746,0.4324,0.9034,-0.2975,0.3089,0.1412,0.0181,-0.1312,Dark,,""
42.1259,6.0108,8.0717,0.0000,0.0000,0.9421,-0.2714,0.1970,0.8589,-0.2745,0.4324,0.9035,-0.2973,0.3088,0.1412,0.0181,-0.1312,Dark,,""
42.1368,6.0041,8.0764,0.0000,0.0000,0.9423,-0.2710,0.1964,0.8593,-0.2742,0.4318,0.9038,-0.2970,0.3081,0.1412,0.0181,-0.1311,Dark,,""
42.1479,6.0206,8.0796,0.0000,0.0000,0.9427,-0.2703,0.1955,0.8599,-0.2735,0.4310,0.9043,-0.2963,0.3073,0.1412,0.0182,-0.1311,Dark,,""
42.1591,6.0325,8.0780,0.0000,0.0000,0.9430,-0.2698,0.1950,0.8603,-0.2731,0.4305,0.9046,-0.2958,0.3068,0.1412,0.0182,-0.1311,Dark,,""
42.1703,6.0424,8.0709,0.0000,0.0000,0.9432,-0.2693,0.1946,0.8607,-0.2727,0.4299,0.9050,-0.2954,0.3062,0.1412,0.0182,-0.1311,Dark,,""
42.1816,6.0606,8.0803,0.0000,0.0000,0.9436,-0.2687,0.1935,0.8616,-0.2721,0.4285,0.9056,-0.2947,0.3050,0.1412,0.0183,-0.1311,Dark,,""
42.1928,6.0638,8.0946,0.0000,0.0000,0.9439,-0.2681,0.1930,0.8620,-0.2717,0.4279,0.9060,-0.2942,0.3044,0.1412,0.0183,-0.1310,Dark,,""
42.2040,6.0656,8.1056,0.0000,0.0000,0.9441,-0.2677,0.1925,0.8625,-0.2713,0.4273,0.9063,-0.2938,0.3038,0.1412,0.0183,-0.1310,Dark,,""
42.2150,6.0916,8.1266,0.0000,0.0000,0.9446,-0.2668,0.1915,0.8634,-0.2705,0.4259,0.9070,-0.2928,0.3026,0.1412,0.0184,-0.1310,Dark,,""
